order_id,product_id,customer_id,order_date,ship_date,sales,quantity,discount,profit
US-2022-162404,OFF-BI-10000948,NF-18475,2022-07-23,2022-07-27,11.415999999999997,4,0.8,-18.836400000000005
US-2022-112256,OFF-BI-10004364,CK-12205,2022-07-23,2022-07-28,4.751999999999999,4,0.8,-8.316000000000003
US-2022-112256,OFF-PA-10004355,CK-12205,2022-07-23,2022-07-28,5.184000000000001,1,0.2,1.8144
US-2022-112256,OFF-SU-10001165,CK-12205,2022-07-23,2022-07-28,13.344,2,0.2,1.0008
US-2022-165316,TEC-MA-10004002,JB-15400,2022-07-23,2022-07-27,265.475,1,0.5,-111.49950000000008
US-2022-111318,TEC-PH-10004100,IL-15100,2022-07-23,2022-07-26,115.136,8,0.2,11.513600000000004
US-2022-162943,FUR-CH-10001708,DB-12970,2022-07-24,2022-07-26,253.764,2,0.1,31.015599999999974
US-2022-102498,OFF-AR-10004456,JG-15160,2022-07-24,2022-07-25,73.2,5,0.0,21.228
US-2022-126158,FUR-CH-10002602,SC-20095,2022-07-25,2022-07-31,241.568,2,0.2,18.11760000000001
US-2022-115441,FUR-CH-10004626,SH-19975,2022-07-25,2022-07-28,403.56,4,0.0,96.8544
US-2022-126158,FUR-FU-10000073,SC-20095,2022-07-25,2022-07-31,69.3,9,0.0,22.869
US-2022-115441,FUR-FU-10001756,SH-19975,2022-07-25,2022-07-28,95.2,5,0.0,27.60799999999999
US-2022-126158,FUR-FU-10004864,SC-20095,2022-07-25,2022-07-31,255.76,4,0.0,81.8432
US-2022-104157,FUR-TA-10004915,MT-17815,2022-07-25,2022-07-29,2430.08,8,0.0,388.81280000000015
US-2022-115525,OFF-AP-10000026,RR-19525,2022-07-25,2022-07-29,243.88,5,0.2,27.43649999999996
US-2022-149335,OFF-AR-10001419,BC-11125,2022-07-25,2022-07-25,37.17,9,0.0,11.151
US-2022-126158,OFF-BI-10002498,SC-20095,2022-07-25,2022-07-31,119.616,8,0.2,40.3704
US-2022-149454,OFF-BI-10003694,KM-16375,2022-07-25,2022-07-26,10.44,1,0.0,4.8024
US-2022-128307,OFF-EN-10003040,BE-11335,2022-07-25,2022-07-29,20.936000000000003,1,0.2,7.0659
US-2022-111115,OFF-FA-10000624,LB-16735,2022-07-25,2022-07-27,21.48,6,0.0,10.74
US-2022-103037,OFF-LA-10004345,KH-16630,2022-07-25,2022-07-29,15.712000000000002,4,0.2,5.695599999999999
US-2022-104157,OFF-PA-10004665,MT-17815,2022-07-25,2022-07-29,65.5,5,0.0,32.095
US-2022-115441,OFF-PA-10004996,SH-19975,2022-07-25,2022-07-28,20.62,2,0.0,9.6914
US-2022-104157,OFF-ST-10000321,MT-17815,2022-07-25,2022-07-29,7.89,1,0.0,0.315599999999999
US-2022-115441,TEC-AC-10003116,SH-19975,2022-07-25,2022-07-28,124.25,7,0.0,48.4575
US-2022-147417,TEC-CO-10001449,CB-12415,2022-07-25,2022-07-27,1439.976,4,0.4,191.9968
US-2022-115441,TEC-PH-10002262,SH-19975,2022-07-25,2022-07-28,297.55,5,0.0,83.31400000000002
US-2022-107783,FUR-BO-10004409,OT-18730,2022-07-28,2022-07-29,177.45000000000002,5,0.5,-78.078
US-2022-105452,FUR-FU-10003691,BF-11005,2022-07-28,2022-08-01,24.700000000000003,5,0.6,-9.879999999999995
US-2022-105452,FUR-FU-10003806,BF-11005,2022-07-28,2022-08-01,302.72,5,0.6,-378.4000000000001
US-2022-107783,OFF-AP-10004052,OT-18730,2022-07-28,2022-07-29,9.48,3,0.2,0.7110000000000003
US-2022-107783,OFF-BI-10000545,OT-18730,2022-07-28,2022-07-29,1369.764,6,0.7,-913.176
US-2022-143924,OFF-FA-10000735,SC-20680,2022-07-28,2022-08-03,20.44,7,0.0,9.198
US-2022-140046,OFF-LA-10000305,KM-16660,2022-07-28,2022-08-03,18.9,3,0.0,8.693999999999999
US-2022-143924,OFF-PA-10002120,SC-20680,2022-07-28,2022-08-03,109.92,2,0.0,53.8608
US-2022-131891,OFF-BI-10000201,PW-19240,2022-07-29,2022-07-31,2.2140000000000004,3,0.7,-1.4760000000000004
US-2022-164574,OFF-BI-10002429,RH-19555,2022-07-29,2022-08-03,27.396000000000004,3,0.7,-20.090399999999995
US-2022-116344,OFF-ST-10001713,JO-15145,2022-07-29,2022-08-02,84.784,2,0.2,-16.956800000000005
US-2022-164574,OFF-ST-10003816,RH-19555,2022-07-29,2022-08-03,704.76,5,0.2,26.42849999999996
US-2022-112585,OFF-AP-10003849,RW-19630,2022-07-30,2022-08-02,715.64,2,0.0,178.90999999999997
US-2022-112025,OFF-BI-10002353,LS-16975,2022-07-30,2022-08-04,9.263999999999998,3,0.8,-13.895999999999995
US-2022-137743,OFF-LA-10003663,KH-16360,2022-07-30,2022-08-04,9.248,4,0.2,3.1212
US-2022-137743,OFF-ST-10001780,KH-16360,2022-07-30,2022-08-04,1036.624,2,0.2,51.83120000000002
US-2022-133550,FUR-FU-10002918,KL-16645,2022-07-31,2022-08-06,272.94,3,0.0,30.02340000000001
US-2022-144148,FUR-TA-10002774,AH-10690,2022-07-31,2022-08-05,863.128,7,0.2,-32.367300000000085
US-2022-133550,OFF-AP-10001005,KL-16645,2022-07-31,2022-08-06,283.14000000000004,4,0.1,72.35799999999998
US-2022-133550,TEC-PH-10001079,KL-16645,2022-07-31,2022-08-06,118.99,1,0.0,33.3172
US-2022-133550,TEC-PH-10004042,KL-16645,2022-07-31,2022-08-06,635.96,4,0.0,165.3496
US-2022-132990,FUR-FU-10004864,KM-16660,2022-08-01,2022-08-03,19.312,2,0.2,3.1382000000000003
US-2022-155978,OFF-AP-10002892,TS-21205,2022-08-01,2022-08-01,45.96,2,0.0,13.787999999999997
US-2022-144337,OFF-PA-10000249,SG-20890,2022-08-01,2022-08-05,19.648,2,0.2,6.631199999999999
US-2022-155978,TEC-PH-10002885,TS-21205,2022-08-01,2022-08-01,1039.728,2,0.2,90.97620000000006
US-2022-156265,FUR-TA-10001691,BF-11020,2022-08-02,2022-08-04,136.46400000000003,2,0.2,15.35219999999999
US-2022-156265,OFF-BI-10000285,BF-11020,2022-08-02,2022-08-04,12.544,2,0.2,4.704
US-2022-156265,TEC-PH-10001918,BF-11020,2022-08-02,2022-08-04,333.576,3,0.2,33.35760000000002
US-2022-104150,OFF-EN-10002504,AG-10330,2022-08-03,2022-08-05,81.53999999999999,3,0.0,38.3238
US-2022-104150,TEC-AC-10004803,AG-10330,2022-08-03,2022-08-05,167.28,12,0.0,23.41920000000001
US-2022-110254,FUR-FU-10001591,ML-17755,2022-08-04,2022-08-08,109.8,9,0.0,46.11600000000001
US-2022-111913,OFF-BI-10000343,LC-16930,2022-08-04,2022-08-06,11.784,3,0.2,3.9771
US-2022-128195,OFF-BI-10002003,RA-19285,2022-08-04,2022-08-05,3.979999999999999,5,0.8,-6.567000000000002
US-2022-111913,OFF-BI-10003291,LC-16930,2022-08-04,2022-08-06,20.952,3,0.2,7.071299999999998
US-2022-110254,OFF-LA-10002034,ML-17755,2022-08-04,2022-08-08,9.82,2,0.0,4.8118
US-2022-110254,OFF-LA-10004484,ML-17755,2022-08-04,2022-08-08,4.13,1,0.0,1.8998
US-2022-110254,OFF-SU-10002573,ML-17755,2022-08-04,2022-08-08,35.06,2,0.0,10.517999999999995
US-2022-111913,TEC-PH-10002275,LC-16930,2022-08-04,2022-08-06,302.384,2,0.2,30.238400000000013
US-2022-102232,OFF-AR-10000538,MF-17665,2022-08-05,2022-08-11,197.05,7,0.0,59.11499999999998
US-2022-105263,OFF-AR-10002399,LM-17065,2022-08-06,2022-08-11,38.34,9,0.0,15.7194
US-2022-158869,OFF-PA-10000474,AH-10690,2022-08-06,2022-08-07,70.88,2,0.0,33.313599999999994
US-2022-151092,TEC-PH-10001700,VG-21790,2022-08-06,2022-08-13,211.168,4,0.2,18.47720000000001
US-2022-148516,TEC-AC-10003610,DW-13585,2022-08-07,2022-08-11,179.97,3,0.0,86.38560000000001
US-2022-107328,FUR-TA-10001932,CA-12055,2022-08-08,2022-08-15,513.024,2,0.2,12.82559999999998
US-2022-107328,OFF-AP-10004487,CA-12055,2022-08-08,2022-08-15,487.92,6,0.0,136.61759999999998
US-2022-107328,OFF-BI-10002160,CA-12055,2022-08-08,2022-08-15,15.24,5,0.2,5.334
US-2022-121034,OFF-FA-10000585,JF-15565,2022-08-08,2022-08-10,11.168,4,0.2,3.6296
US-2022-169026,OFF-FA-10001883,CM-12655,2022-08-08,2022-08-13,23.34,3,0.0,0.2333999999999996
US-2022-121034,OFF-PA-10001994,JF-15565,2022-08-08,2022-08-10,53.952000000000005,3,0.2,17.534399999999998
US-2022-130078,OFF-PA-10003270,CC-12145,2022-08-08,2022-08-14,10.56,2,0.0,4.752
CA-2022-129322,OFF-AP-10004336,DB-13405,2022-08-08,2022-08-10,113.92,2,0.0,33.04
CA-2022-129322,OFF-AR-10004587,DB-13405,2022-08-08,2022-08-10,39.66,2,0.0,11.9
CA-2022-129322,OFF-BI-10001718,DB-13405,2022-08-08,2022-08-10,447.86,7,0.0,210.49
US-2022-113649,OFF-AP-10002518,HA-14920,2022-08-09,2022-08-12,569.536,4,0.2,64.07279999999994
US-2022-118934,OFF-BI-10003314,GH-14410,2022-08-09,2022-08-14,4.338000000000001,3,0.7,-3.0366
US-2022-118934,OFF-BI-10004465,GH-14410,2022-08-09,2022-08-14,11.880000000000004,5,0.7,-7.919999999999998
US-2022-113649,OFF-PA-10000130,HA-14920,2022-08-09,2022-08-12,30.816000000000003,9,0.2,9.629999999999995
US-2022-113649,TEC-PH-10002350,HA-14920,2022-08-09,2022-08-12,44.784,2,0.2,4.478399999999999
US-2022-128671,OFF-BI-10003007,MT-18070,2022-08-11,2022-08-16,77.56,2,0.0,35.6776
US-2022-128671,OFF-BI-10003305,MT-18070,2022-08-11,2022-08-16,41.86,7,0.0,19.2556
US-2022-128671,OFF-PA-10001870,MT-18070,2022-08-11,2022-08-16,32.400000000000006,5,0.0,15.552
US-2022-143910,FUR-CH-10000225,BC-11125,2022-08-12,2022-08-16,145.764,2,0.1,-8.098000000000017
US-2022-105459,FUR-TA-10001095,NP-18700,2022-08-12,2022-08-17,209.148,2,0.4,-66.2302
US-2022-118073,FUR-TA-10002533,CS-12490,2022-08-12,2022-08-16,562.2925000000001,7,0.45,-255.5875000000001
US-2022-144477,OFF-AR-10000914,DB-13270,2022-08-12,2022-08-14,37.312000000000005,4,0.2,2.7984000000000027
US-2022-167584,OFF-PA-10000029,LC-16870,2022-08-12,2022-08-12,6.48,1,0.0,3.1104000000000003
US-2022-105459,OFF-ST-10000078,NP-18700,2022-08-12,2022-08-17,1591.02,6,0.0,286.3835999999999
US-2022-155845,TEC-AC-10004145,CM-12235,2022-08-12,2022-08-15,1399.9440000000002,7,0.2,52.497900000000016
US-2022-156251,FUR-BO-10001337,TS-21160,2022-08-13,2022-08-18,241.96,2,0.0,24.196
US-2022-156692,OFF-AP-10002222,HG-15025,2022-08-13,2022-08-13,17.34,2,0.0,4.681800000000001
US-2022-141264,OFF-AP-10002534,CT-11995,2022-08-13,2022-08-19,58.92399999999999,1,0.8,-153.2024
US-2022-155670,OFF-BI-10000138,EM-14065,2022-08-13,2022-08-17,11.232,8,0.7,-8.236799999999999
US-2022-125843,OFF-BI-10002309,RF-19840,2022-08-13,2022-08-16,22.32,4,0.0,10.7136
US-2022-156251,OFF-BI-10003529,TS-21160,2022-08-13,2022-08-18,8.52,3,0.0,4.174799999999999
US-2022-125843,OFF-LA-10003923,RF-19840,2022-08-13,2022-08-16,103.6,7,0.0,51.8
US-2022-155670,OFF-PA-10004947,EM-14065,2022-08-13,2022-08-17,10.272000000000002,3,0.2,3.209999999999998
US-2022-141264,OFF-SU-10003505,CT-11995,2022-08-13,2022-08-19,185.376,2,0.2,-34.75800000000002
US-2022-156692,TEC-AC-10000158,HG-15025,2022-08-13,2022-08-13,71.98,2,0.0,15.1158
US-2022-136021,OFF-PA-10000551,JM-15580,2022-08-14,2022-08-18,15.54,3,0.0,7.614599999999999
US-2022-119515,OFF-PA-10000552,TR-21325,2022-08-14,2022-08-16,15.552000000000003,3,0.2,5.4432
US-2022-136770,TEC-AC-10000420,SP-20650,2022-08-14,2022-08-18,279.96,5,0.2,48.993
US-2022-136021,TEC-MA-10000423,JM-15580,2022-08-14,2022-08-18,105.552,6,0.2,35.6238
US-2022-136770,TEC-PH-10001530,SP-20650,2022-08-14,2022-08-18,247.188,2,0.4,-49.43760000000003
US-2022-136770,TEC-PH-10003580,SP-20650,2022-08-14,2022-08-18,259.896,2,0.4,-56.31079999999997
US-2022-154690,FUR-CH-10000988,CC-12370,2022-08-15,2022-08-17,225.296,2,0.2,22.529599999999995
US-2022-167241,FUR-FU-10004071,BD-11320,2022-08-15,2022-08-22,312.03000000000003,3,0.0,43.68420000000002
US-2022-123470,OFF-AP-10003287,ME-17725,2022-08-15,2022-08-21,122.328,3,0.2,12.232799999999996
US-2022-123470,OFF-BI-10001989,ME-17725,2022-08-15,2022-08-21,18.882000000000005,3,0.7,-13.846800000000002
US-2022-166163,OFF-LA-10000452,CY-12745,2022-08-15,2022-08-20,3.15,1,0.0,1.512
US-2022-167241,OFF-PA-10004911,BD-11320,2022-08-15,2022-08-22,37.52,4,0.0,18.009600000000002
US-2022-167241,OFF-ST-10001505,BD-11320,2022-08-15,2022-08-22,17.94,3,0.0,3.0497999999999985
US-2022-118626,TEC-PH-10000369,JC-15775,2022-08-15,2022-08-20,705.544,7,0.2,70.55440000000007
US-2022-167241,TEC-PH-10004614,BD-11320,2022-08-15,2022-08-22,165.60000000000002,3,0.2,10.349999999999994
US-2022-166163,TEC-PH-10004896,CY-12745,2022-08-15,2022-08-20,71.976,3,0.2,7.197600000000005
US-2022-148096,FUR-TA-10004152,AO-10810,2022-08-16,2022-08-19,161.28,2,0.2,12.095999999999997
US-2022-150343,OFF-EN-10004030,PK-19075,2022-08-16,2022-08-20,10.86,3,0.0,5.1042000000000005
US-2022-113117,OFF-PA-10000019,JP-15520,2022-08-16,2022-08-22,32.400000000000006,5,0.0,15.552
US-2022-157308,OFF-BI-10003712,NM-18520,2022-08-17,2022-08-21,15.712000000000002,4,0.2,5.695599999999999
US-2022-128916,FUR-FU-10000320,MA-17560,2022-08-18,2022-08-20,5.344,4,0.6,-2.137599999999999
US-2022-128916,FUR-FU-10001940,MA-17560,2022-08-18,2022-08-20,9.552,3,0.6,-3.8207999999999984
US-2022-136133,OFF-AP-10000576,HW-14935,2022-08-18,2022-08-23,355.32,9,0.0,99.4896
US-2022-113551,OFF-BI-10001617,NF-18385,2022-08-18,2022-08-20,2.068,1,0.8,-3.4122000000000003
US-2022-113551,OFF-PA-10004665,NF-18385,2022-08-18,2022-08-20,83.84,8,0.2,30.392
US-2022-153353,TEC-PH-10000439,GG-14650,2022-08-18,2022-08-24,39.99,1,0.0,11.597099999999998
US-2022-101980,OFF-BI-10000666,RP-19390,2022-08-19,2022-08-20,146.688,6,0.2,55.008
US-2022-101980,OFF-BI-10003429,RP-19390,2022-08-19,2022-08-20,25.32,5,0.2,9.1785
US-2022-101980,OFF-BI-10004318,RP-19390,2022-08-19,2022-08-20,276.78400000000005,2,0.2,89.95479999999999
US-2022-151141,TEC-PH-10004924,DW-13480,2022-08-20,2022-08-23,14.78,2,0.0,3.9906000000000006
US-2022-122581,FUR-CH-10002961,JK-15370,2022-08-21,2022-08-25,573.174,7,0.1,63.68599999999998
US-2022-146066,FUR-TA-10002530,RB-19465,2022-08-21,2022-08-23,815.2919999999999,9,0.4,-339.7050000000001
US-2022-126452,FUR-TA-10003569,SC-20230,2022-08-21,2022-08-28,2887.0560000000005,9,0.2,180.44099999999992
US-2022-167983,OFF-BI-10003727,RP-19270,2022-08-21,2022-08-24,33.44,10,0.2,11.703999999999995
US-2022-126452,OFF-BI-10004465,SC-20230,2022-08-21,2022-08-28,12.672,2,0.2,4.752
US-2022-123414,OFF-LA-10004559,SU-20665,2022-08-21,2022-08-27,9.216,4,0.2,3.3408
US-2022-126452,OFF-PA-10002606,SC-20230,2022-08-21,2022-08-28,47.52,9,0.0,21.384
US-2022-126452,OFF-PA-10003848,SC-20230,2022-08-21,2022-08-28,12.96,2,0.0,6.2208000000000006
US-2022-123414,OFF-SU-10002573,SU-20665,2022-08-21,2022-08-27,28.048,2,0.2,3.5059999999999967
US-2022-126452,TEC-AC-10000844,SC-20230,2022-08-21,2022-08-28,254.97,3,0.0,91.7892
US-2022-126452,TEC-PH-10003187,SC-20230,2022-08-21,2022-08-28,31.984,2,0.2,-7.995999999999999
US-2022-126452,TEC-PH-10003555,SC-20230,2022-08-21,2022-08-28,91.96,5,0.2,-20.690999999999992
US-2022-141880,FUR-FU-10001979,TC-21475,2022-08-22,2022-08-23,98.328,3,0.2,9.832800000000006
US-2022-137239,OFF-AP-10002439,CR-12730,2022-08-22,2022-08-28,113.552,2,0.2,8.516399999999994
US-2022-140256,OFF-AR-10002255,PW-19030,2022-08-22,2022-08-29,5.76,2,0.0,1.6704
US-2022-130484,OFF-BI-10000088,SG-20470,2022-08-22,2022-08-27,26.352000000000004,8,0.7,-18.4464
US-2022-137239,OFF-BI-10002827,CR-12730,2022-08-22,2022-08-28,3.3180000000000005,2,0.7,-2.6544
US-2022-148334,OFF-BI-10003676,DD-13570,2022-08-22,2022-08-26,4.311999999999999,2,0.8,-6.899200000000002
US-2022-137239,OFF-EN-10002230,CR-12730,2022-08-22,2022-08-28,134.288,2,0.2,45.3222
US-2022-106313,OFF-PA-10001870,DG-13300,2022-08-22,2022-08-26,19.44,3,0.0,9.3312
US-2022-150350,FUR-CH-10001973,MS-17770,2022-08-23,2022-08-30,532.7040000000001,6,0.2,-39.952800000000025
US-2022-160528,FUR-FU-10004973,MH-18115,2022-08-23,2022-08-30,22.608,3,0.6,-10.173599999999997
US-2022-150350,OFF-AP-10001492,MS-17770,2022-08-23,2022-08-30,43.1,5,0.0,11.206
US-2022-158001,OFF-AP-10002118,JP-15460,2022-08-23,2022-08-27,1040.8,5,0.0,281.0160000000001
US-2022-158001,OFF-AR-10001954,JP-15460,2022-08-23,2022-08-27,29.34,6,0.0,7.9218
US-2022-158001,OFF-AR-10002399,JP-15460,2022-08-23,2022-08-27,21.3,5,0.0,8.733
US-2022-150350,OFF-EN-10002504,MS-17770,2022-08-23,2022-08-30,135.9,5,0.0,63.873
US-2022-117793,OFF-LA-10002945,MA-17560,2022-08-23,2022-08-29,25.2,4,0.0,11.592
US-2022-117793,OFF-LA-10003537,MA-17560,2022-08-23,2022-08-29,37.59,3,0.0,17.667299999999997
US-2022-150350,OFF-PA-10002160,MS-17770,2022-08-23,2022-08-30,34.68,6,0.0,16.9932
US-2022-117793,OFF-ST-10002406,MA-17560,2022-08-23,2022-08-29,14.97,1,0.0,4.191600000000001
US-2022-160528,OFF-ST-10002743,MH-18115,2022-08-23,2022-08-30,727.296,8,0.2,-172.73280000000003
US-2022-150350,OFF-SU-10002189,MS-17770,2022-08-23,2022-08-30,15.88,4,0.0,0.1587999999999993
US-2022-160528,TEC-AC-10002842,MH-18115,2022-08-23,2022-08-30,666.4,7,0.2,-33.319999999999965
US-2022-117793,TEC-AC-10003433,MA-17560,2022-08-23,2022-08-29,1.98,2,0.0,0.891
US-2022-150350,TEC-MA-10001972,MS-17770,2022-08-23,2022-08-30,837.5999999999999,3,0.2,62.82000000000005
US-2022-128594,FUR-CH-10001215,DJ-13510,2022-08-26,2022-08-29,1603.1360000000002,4,0.2,100.19599999999996
US-2022-152289,FUR-CH-10002126,LC-16930,2022-08-26,2022-08-28,1024.716,6,0.3,-29.277599999999893
US-2022-163174,FUR-FU-10000308,XP-21865,2022-08-26,2022-08-30,186.54,3,0.0,41.0388
US-2022-114601,FUR-TA-10004147,AA-10480,2022-08-26,2022-09-02,447.84,4,0.0,98.52479999999996
US-2022-100405,OFF-AR-10000390,TS-21430,2022-08-26,2022-08-28,8.26,2,0.0,3.7996
US-2022-114601,OFF-AR-10002578,AA-10480,2022-08-26,2022-09-02,8.64,3,0.0,2.5056
US-2022-132094,OFF-AR-10004165,VG-21805,2022-08-26,2022-09-02,5.472,3,0.2,1.6416000000000004
US-2022-102141,OFF-BI-10001510,KD-16615,2022-08-26,2022-08-31,146.68800000000002,8,0.2,45.84
US-2022-105585,OFF-FA-10002983,RF-19735,2022-08-26,2022-08-27,10.23,3,0.0,4.9104
US-2022-148201,OFF-PA-10000019,CC-12145,2022-08-26,2022-08-29,6.48,1,0.0,3.1104000000000003
US-2022-114601,OFF-PA-10000605,AA-10480,2022-08-26,2022-09-02,11.56,2,0.0,5.6644000000000005
US-2022-160598,OFF-PA-10002319,SV-20815,2022-08-26,2022-08-28,31.008,1,0.2,11.2404
US-2022-105585,OFF-PA-10003625,RF-19735,2022-08-26,2022-08-27,154.9,5,0.0,69.705
US-2022-132094,TEC-AC-10001109,VG-21805,2022-08-26,2022-09-02,47.984,2,0.2,13.1956
US-2022-163538,TEC-AC-10002006,SS-20515,2022-08-26,2022-08-30,47.97,3,0.0,14.870699999999998
US-2022-127425,TEC-AC-10002800,DR-12880,2022-08-26,2022-08-31,249.95,5,0.0,87.48249999999999
US-2022-114601,TEC-AC-10003911,AA-10480,2022-08-26,2022-09-02,479.97,3,0.0,163.1898
US-2022-152289,TEC-AC-10004571,LC-16930,2022-08-26,2022-08-28,159.984,2,0.2,43.9956
US-2022-114601,TEC-PH-10002170,AA-10480,2022-08-26,2022-09-02,209.97,3,0.0,58.7916
US-2022-127425,TEC-PH-10003442,DR-12880,2022-08-26,2022-08-31,33.0,6,0.0,8.25
US-2022-145982,FUR-TA-10001307,TB-21055,2022-08-27,2022-09-01,244.615,1,0.3,20.967
US-2022-145982,OFF-BI-10000174,TB-21055,2022-08-27,2022-09-01,29.0,5,0.0,13.919999999999998
US-2022-145982,OFF-FA-10000735,TB-21055,2022-08-27,2022-09-01,11.68,4,0.0,5.255999999999999
US-2022-116764,OFF-LA-10002473,EM-13825,2022-08-27,2022-09-02,9.216,4,0.2,3.3408
US-2022-145982,OFF-PA-10000675,TB-21055,2022-08-27,2022-09-01,122.97,3,0.0,60.255300000000005
US-2022-146710,OFF-PA-10002615,SS-20875,2022-08-27,2022-09-01,3.5280000000000005,1,0.2,1.1465999999999998
US-2022-145982,OFF-PA-10002666,TB-21055,2022-08-27,2022-09-01,81.54,9,0.0,36.693
US-2022-117919,OFF-PA-10004353,TB-21355,2022-08-27,2022-08-29,79.92000000000002,5,0.2,27.972
US-2022-146710,OFF-PA-10004971,SS-20875,2022-08-27,2022-09-01,4.6240000000000006,1,0.2,1.6762
US-2022-117919,OFF-ST-10003572,TB-21355,2022-08-27,2022-08-29,14.16,1,0.2,1.0620000000000005
US-2022-146710,OFF-SU-10004261,SS-20875,2022-08-27,2022-09-01,55.168,4,0.2,6.20639999999999
US-2022-146710,OFF-SU-10004498,SS-20875,2022-08-27,2022-09-01,51.52000000000001,5,0.2,-10.948000000000002
US-2022-145982,TEC-PH-10000011,TB-21055,2022-08-27,2022-09-01,59.97,3,0.0,28.785599999999995
US-2022-145303,FUR-BO-10003159,TP-21415,2022-08-28,2022-08-31,156.37279999999998,2,0.32,-52.89080000000003
US-2022-145303,OFF-BI-10000050,TP-21415,2022-08-28,2022-08-31,13.139999999999995,9,0.8,-21.681000000000004
US-2022-145303,OFF-BI-10002414,TP-21415,2022-08-28,2022-08-31,10.023999999999996,4,0.8,-16.539600000000007
US-2022-137652,OFF-BI-10004099,EB-13750,2022-08-28,2022-08-30,18.432,8,0.7,-12.287999999999997
US-2022-144211,OFF-PA-10002246,CS-12130,2022-08-28,2022-09-02,15.48,3,0.2,5.6115
US-2022-144211,TEC-PH-10002890,CS-12130,2022-08-28,2022-09-02,108.576,3,0.2,8.1432
US-2022-159912,FUR-BO-10002853,GB-14530,2022-08-29,2022-09-03,163.88,4,0.5,-81.94
US-2022-159912,FUR-TA-10004152,GB-14530,2022-08-29,2022-09-03,241.92,4,0.4,-56.44800000000001
US-2022-159912,OFF-BI-10002071,GB-14530,2022-08-29,2022-09-03,3.486,2,0.7,-2.7887999999999997
US-2022-158568,OFF-BI-10002609,RB-19465,2022-08-29,2022-09-02,1.7879999999999996,3,0.8,-3.0396
US-2022-159912,OFF-FA-10000053,GB-14530,2022-08-29,2022-09-03,10.584,7,0.2,-2.3813999999999997
US-2022-158568,OFF-PA-10003256,RB-19465,2022-08-29,2022-09-02,64.624,7,0.2,22.618399999999998
US-2022-161207,OFF-SU-10000381,AB-10060,2022-08-29,2022-09-03,27.93,3,0.0,8.099699999999999
US-2022-158568,TEC-AC-10001767,RB-19465,2022-08-29,2022-09-02,95.976,3,0.2,-10.79730000000001
US-2022-128727,TEC-PH-10003442,MO-17800,2022-08-29,2022-09-04,22.0,4,0.0,5.5
US-2022-141544,FUR-CH-10003312,PO-18850,2022-08-30,2022-09-01,786.744,4,0.3,-258.5016000000001
US-2022-165995,FUR-FU-10000672,BG-11740,2022-08-30,2022-09-06,47.04,4,0.0,15.993599999999995
US-2022-141544,OFF-BI-10001524,PO-18850,2022-08-30,2022-09-01,37.76400000000001,6,0.7,-27.693600000000004
US-2022-141544,OFF-LA-10001074,PO-18850,2022-08-30,2022-09-01,100.24,10,0.2,33.83099999999999
US-2022-141544,OFF-ST-10000675,PO-18850,2022-08-30,2022-09-01,54.224,2,0.2,3.389
US-2022-141544,TEC-PH-10003645,PO-18850,2022-08-30,2022-09-01,290.898,3,0.4,-67.8762
US-2022-165995,TEC-PH-10004908,BG-11740,2022-08-30,2022-09-06,339.96000000000004,5,0.2,42.49499999999995
US-2022-117408,OFF-ST-10001580,TP-21130,2022-08-31,2022-09-06,23.968000000000004,2,0.2,2.396799999999999
US-2022-151561,FUR-FU-10004864,PG-18820,2022-09-01,2022-09-07,191.82,3,0.0,61.3824
US-2022-116526,OFF-AP-10002457,JA-15970,2022-09-01,2022-09-05,376.74,4,0.1,71.16199999999998
US-2022-116526,OFF-AR-10004999,JA-15970,2022-09-01,2022-09-05,11.96,2,0.0,2.99
US-2022-116526,OFF-BI-10000320,JA-15970,2022-09-01,2022-09-05,29.52,4,0.0,14.4648
US-2022-116526,OFF-BI-10001116,JA-15970,2022-09-01,2022-09-05,26.4,5,0.0,12.672
US-2022-129714,OFF-BI-10002160,AB-10060,2022-09-01,2022-09-03,3.048,1,0.2,1.0668
US-2022-116526,OFF-BI-10004728,JA-15970,2022-09-01,2022-09-05,24.1,5,0.0,11.086
US-2022-129714,OFF-BI-10004995,AB-10060,2022-09-01,2022-09-03,4355.168000000001,4,0.2,1415.4295999999997
US-2022-120859,OFF-EN-10001335,CV-12805,2022-09-01,2022-09-04,21.88,2,0.0,10.94
US-2022-124583,OFF-EN-10002500,LB-16795,2022-09-01,2022-09-03,12.78,1,0.0,5.751
US-2022-155481,OFF-FA-10002780,DK-13225,2022-09-01,2022-09-05,16.688,7,0.2,5.4236
US-2022-129714,OFF-PA-10001970,AB-10060,2022-09-01,2022-09-03,24.56,2,0.0,11.5432
US-2022-129714,OFF-PA-10001970,AB-10060,2022-09-01,2022-09-03,49.12,4,0.0,23.0864
US-2022-155481,OFF-PA-10004675,DK-13225,2022-09-01,2022-09-05,30.48,6,0.2,9.906
US-2022-151561,OFF-SU-10001574,PG-18820,2022-09-01,2022-09-07,10.95,3,0.0,3.2849999999999997
US-2022-129714,TEC-AC-10000290,AB-10060,2022-09-01,2022-09-03,6.79,1,0.0,2.3086
US-2022-151561,TEC-AC-10001432,PG-18820,2022-09-01,2022-09-07,468.9,6,0.0,206.3160000000001
US-2022-151561,TEC-AC-10003399,PG-18820,2022-09-01,2022-09-07,72.48,2,0.0,30.4416
US-2022-155481,TEC-PH-10002293,DK-13225,2022-09-01,2022-09-05,23.988,2,0.4,-4.797599999999997
